ID Estacion,Autoridad Ambiental,Estacion,Latitud,Longitud,Variable,Unidades,Tiempo de exposición (horas),a�o,Promedio,Suma,No. de datos,Representatividad Temporal,Excedencias limite actual,Porcentaje excedencias limite actual,Mediana,Percentil 98,Maximo,Fechas/horas del maximo,Minimo,Fechas/horas del mi�nimo,Dias de excedencias,Codigo del Departamento,Nombre del Departamento,Codigo del Municipio,Nombre del Municipio,Tipo de Estacion
"31,980",CORPOGUAJIRA,JEPIRACHI AUTOMÁTICA,12.23,-72.03,PM10,ugm3,24,"2,022",14.3,"1,728.81",121,33,0,0,11.4,44.6,64,44754.5,3.1,44862.5,0,44,LA GUAJIRA,44847,URIBIA,Fija
"9,039",CORPONOR,CINERA,7.886113889,-72.50199722,PM10,ugm3,24,"2,022",35.2,"4,998",142,39,3,2.11,32.5,72.4,96,44703,12.9,44729,3,54,NORTE DE SANTANDER,54001,CUCUTA,Fija
"31,485",CORPONOR,COMANDO POLICÍA ATALAYA,7.9090472,-72.5234527,PM10,ugm3,24,"2,022",45.9,"7,612.06",166,45,7,4.22,42.4,84.4,110.4,44703,17.2,44869,7,54,NORTE DE SANTANDER,54001,CUCUTA,Fija
"31,496",CORPONOR,ECOLBA,7.9329694,-72.496605,PM10,ugm3,24,"2,022",43.2,"5,742.59",133,36,5,3.76,40,79.2,107,44703,13.4,44893,5,54,NORTE DE SANTANDER,54001,CUCUTA,Fija
"8,258",CORTOLIMA,CORTOLIMA,4.433181,-75.211139,PM10,ugm3,24,"2,022",24.7,"8,985.75",364,100,0,0,24.5,30.9,33.9,44768,17.6,44671,0,73,TOLIMA,73001,IBAGUE,Fija
"31,477",CORTOLIMA,POLICÍA DE CARRETERAS,4.435278,-75.202222,PM10,ugm3,24,"2,022",25.7,"3,002.32",117,96,0,0,24.8,40.1,44,44587,14.1,44787,0,73,TOLIMA,73001,IBAGUE,Fija
"31,816",CRC,VIVERO LA FLORIDA,2.476861,-76.566734,PM10,ugm3,1,"2,022",13.4,"7,070.08",528,6,0,0,12,34.7,64.9,44706.375,1,44709.208333333336,0,19,CAUCA,19001,POPAYAN,Indicativa
"31,816",CRC,VIVERO LA FLORIDA,2.476861,-76.566734,PM10,ugm3,24,"2,022",13.4,253.67,19,5,0,0,13.9,16.2,16.4,44706.5,9.9,44709.5,0,19,CAUCA,19001,POPAYAN,Indicativa
"8,994",CRQ,CRQ,4.531934,-75.67812,PM10,ugm3,24,"2,022",17,"2,114",124,34,0,0,17,27.7,45,44595,4,44573,0,63,QUINDIO,63001,ARMENIA,Fija
"31,478",CRQ,CAM,4.536111,-75.671667,PM10,ugm3,24,"2,022",17.8,"2,296",129,35,0,0,17,37,38,08/03/2022 - 20/09/2022,5,44650,0,63,QUINDIO,63001,ARMENIA,Fija
"8,775",CVC,PALMIRA,3.5375,-76.30083333,PM10,ugm3,1,"2,022",29.6,"255,505.45","8,634",99,98,1.14,27.1,66.1,170.4,44817.291666666664,0,28/12/2022 01:00:00  - 28/12/2022 02:00:00  - 28/12/2022 03:00:00  - 28/12/2022 04:00:00  - 28/12/2022 05:00:00  - 28/12/2022 06:00:00  - 28/12/2022 07:00:00  - 28/12/2022 08:00:00  - 28/12/2022 09:00:00  - 28/12/2022 10:00:00  - 28/12/2022 11:00:00  - 28/12/2022 12:00:00  - 28/12/2022 01:00:00  - 28/12/2022 02:00:00  - 28/12/2022 03:00:00  - 28/12/2022 04:00:00  - 28/12/2022 05:00:00  - 28/12/2022 06:00:00  - 28/12/2022 07:00:00  - 28/12/2022 08:00:00  - 28/12/2022 09:00:00  - 28/12/2022 10:00:00  - 28/12/2022 11:00:00  - 29/12/2022 12:00:00  - 29/12/2022 01:00:00  - 29/12/2022 02:00:00  - 29/12/2022 03:00:00  - 29/12/2022 04:00:00  - 29/12/2022 05:00:00  - 29/12/2022 06:00:00  - 29/12/2022 07:00:00  - 29/12/2022 08:00:00  - 29/12/2022 09:00:00  - 29/12/2022 10:00:00  - 29/12/2022 11:00:00  - 29/12/2022 12:00:00  - 29/12/2022 01:00:00  - 29/12/2022 02:00:00  - 29/12/2022 03:00:00  - 29/12/2022 04:00:00  - 29/12/2022 05:00:00  - 29/12/2022 06:00:00  - 29/12/2022 07:00:00  - 29/12/2022 08:00:00  - 29/12/2022 09:00:00  - 29/12/2022 10:00:00  - 29/12/2022 11:00:00  - 30/12/2022 12:00:00  - 30/12/2022 01:00:00  - 30/12/2022 02:00:00  - 30/12/2022 03:00:00  - 30/12/2022 04:00:00  - 30/12/2022 05:00:00  - 30/12/2022 06:00:00  - 30/12/2022 07:00:00  - 30/12/2022 08:00:00  - 30/12/2022 09:00:00  - 30/12/2022 10:00:00  - 30/12/2022 11:00:00  - 30/12/2022 12:00:00  - 30/12/2022 01:00:00  - 30/12/2022 02:00:00  - 30/12/2022 03:00:00  - 30/12/2022 04:00:00  - 30/12/2022 05:00:00  - 30/12/2022 06:00:00  - 30/12/2022 07:00:00  - 30/12/2022 08:00:00  - 30/12/2022 09:00:00  - 30/12/2022 10:00:00  - 30/12/2022 11:00:00  - 31/12/2022 12:00:00,50,76,VALLE DEL CAUCA,76520,PALMIRA,Fija
"8,775",CVC,PALMIRA,3.5375,-76.30083333,PM10,ugm3,24,"2,022",29.6,"10,652.91",360,99,0,0,29.1,48.4,60.6,44811.5,0,28/12/2022 12:00:00  - 29/12/2022 12:00:00  - 30/12/2022 12:00:00,0,76,VALLE DEL CAUCA,76520,PALMIRA,Fija
"8,777",CVC,ESTACIÓN YUMBO,3.579075,-76.489558,PM10,ugm3,1,"2,022",26.1,"173,245.40","6,640",76,133,2,21.5,75.4,200.7,44700.458333333336,0,29/12/2022 08:00:00  - 29/12/2022 09:00:00  - 29/12/2022 10:00:00  - 29/12/2022 11:00:00  - 30/12/2022 12:00:00,61,76,VALLE DEL CAUCA,76892,YUMBO,Fija
"8,777",CVC,ESTACIÓN YUMBO,3.579075,-76.489558,PM10,ugm3,24,"2,022",26.2,"7,167.97",274,75,0,0,25.2,44.9,67.2,44761.5,11.2,44885.5,0,76,VALLE DEL CAUCA,76892,YUMBO,Fija
"31,817",CVC,MOVIL,3.510503,-76.308111,PM10,ugm3,1,"2,022",24.5,"153,465.25","6,257",71,24,0.38,22.8,57.2,382.3,44683.458333333336,0,03/01/2022 01:00:00  - 03/01/2022 03:00:00  - 03/01/2022 06:00:00  - 04/01/2022 08:00:00  - 04/01/2022 11:00:00  - 07/01/2022 03:00:00  - 10/01/2022 09:00:00  - 11/01/2022 01:00:00  - 11/01/2022 02:00:00  - 11/01/2022 03:00:00  - 11/01/2022 01:00:00  - 11/01/2022 02:00:00  - 11/01/2022 09:00:00  - 15/01/2022 03:00:00  - 17/01/2022 03:00:00  - 18/01/2022 12:00:00  - 19/01/2022 05:00:00  - 19/01/2022 10:00:00  - 19/01/2022 11:00:00  - 20/01/2022 12:00:00  - 22/01/2022 02:00:00  - 22/01/2022 03:00:00  - 25/01/2022 03:00:00  - 25/01/2022 04:00:00  - 25/01/2022 07:00:00  - 25/01/2022 08:00:00  - 25/01/2022 09:00:00  - 25/01/2022 03:00:00  - 26/01/2022 11:00:00  - 27/01/2022 02:00:00  - 27/01/2022 04:00:00  - 31/01/2022 01:00:00  - 11/03/2022 08:00:00  - 26/09/2022 02:00:00  - 26/09/2022 06:00:00,18,76,VALLE DEL CAUCA,76520,PALMIRA,Fija
"31,817",CVC,MOVIL,3.510503,-76.308111,PM10,ugm3,24,"2,022",24.5,"6,518.89",266,73,0,0,24,39.6,46.8,44648.5,12.4,44669.5,0,76,VALLE DEL CAUCA,76520,PALMIRA,Fija
"31,819",CVC,LA DOLORES,3.498167,-76.483167,PM10,ugm3,24,"2,022",43.3,"5,368.20",124,1,6,4.84,42.2,78.7,109.1,44810,11.1,44726,6,76,VALLE DEL CAUCA,76520,PALMIRA,Fija
"31,820",CVC,CASCAJAL,3.31675,-76.520183,PM10,ugm3,1,"2,022",34.4,"232,384.80","6,755",77,222,3.29,29.9,84,195.3,44867.333333333336,4.8,44858.208333333336,89,76,VALLE DEL CAUCA,76001,CALI,Fija
"31,820",CVC,CASCAJAL,3.31675,-76.520183,PM10,ugm3,24,"2,022",34.5,"9,649.75",280,77,4,1.43,32.6,66.4,84,44810.5,15.6,44853.5,4,76,VALLE DEL CAUCA,76001,CALI,Fija
"31,821",CVC,ESTACIÓN JAMUNDÍ,3.257067,-76.54425,PM10,ugm3,1,"2,022",34.8,"205,691.05","5,912",67,400,6.77,29.7,100.5,250,44679.208333333336,0,05/03/2022 04:00:00  - 05/03/2022 05:00:00  - 05/03/2022 06:00:00  - 05/03/2022 07:00:00  - 05/03/2022 08:00:00  - 05/03/2022 09:00:00  - 05/03/2022 10:00:00  - 05/03/2022 11:00:00  - 06/03/2022 12:00:00  - 06/03/2022 03:00:00  - 06/03/2022 04:00:00  - 06/03/2022 05:00:00  - 06/03/2022 08:00:00  - 06/03/2022 09:00:00  - 06/03/2022 02:00:00  - 15/03/2022 12:00:00  - 22/03/2022 06:00:00  - 22/03/2022 07:00:00  - 22/03/2022 08:00:00  - 22/03/2022 09:00:00  - 22/03/2022 10:00:00  - 22/03/2022 11:00:00  - 19/09/2022 11:00:00  - 20/09/2022 12:00:00  - 20/09/2022 01:00:00  - 20/09/2022 02:00:00  - 20/09/2022 03:00:00  - 20/09/2022 01:00:00  - 23/09/2022 12:00:00  - 24/09/2022 06:00:00  - 24/09/2022 11:00:00  - 27/09/2022 02:00:00  - 29/09/2022 02:00:00  - 02/10/2022 02:00:00  - 03/10/2022 03:00:00  - 05/10/2022 07:00:00  - 06/10/2022 12:00:00  - 07/10/2022 02:00:00  - 07/10/2022 01:00:00  - 07/10/2022 07:00:00  - 07/10/2022 10:00:00  - 07/10/2022 11:00:00  - 08/10/2022 12:00:00  - 08/10/2022 11:00:00  - 12/10/2022 01:00:00  - 14/10/2022 02:00:00  - 19/10/2022 10:00:00  - 10/12/2022 12:00:00  - 12/12/2022 01:00:00  - 15/12/2022 05:00:00  - 16/12/2022 11:00:00  - 19/12/2022 09:00:00  - 26/12/2022 10:00:00  - 27/12/2022 02:00:00,123,76,VALLE DEL CAUCA,76364,JAMUNDI,Fija
"31,821",CVC,ESTACIÓN JAMUNDÍ,3.257067,-76.54425,PM10,ugm3,24,"2,022",34.7,"8,683.79",250,68,2,0.8,33,65.9,82.1,44810.5,8.7,44926.5,2,76,VALLE DEL CAUCA,76364,JAMUNDI,Fija
"31,823",CVC,URBANO,3.411472,-76.347278,PM10,ugm3,1,"2,022",29.5,"240,215.10","8,150",93,210,2.58,25.1,80.5,275.2,44596.291666666664,0,44877.208333333336,64,76,VALLE DEL CAUCA,76130,CANDELARIA,Fija
"31,823",CVC,URBANO,3.411472,-76.347278,PM10,ugm3,24,"2,022",29.5,"10,017.43",340,93,3,0.88,27,66.4,83,44910.5,11.9,44621.5,3,76,VALLE DEL CAUCA,76130,CANDELARIA,Fija
"31,847",CVC,LAS AMÉRICAS,3.565278,-76.492361,PM10,ugm3,1,"2,022",38.7,"313,569.15","8,095",92,631,7.79,34.3,103.7,193.7,44756.333333333336,2.1,44884.25,194,76,VALLE DEL CAUCA,76892,YUMBO,Fija
"31,847",CVC,LAS AMÉRICAS,3.565278,-76.492361,PM10,ugm3,24,"2,022",38.7,"13,085.27",338,93,0,0,37.1,64,72.3,44761.5,17.4,44874.5,0,76,VALLE DEL CAUCA,76892,YUMBO,Fija
"26,288",CVS,UPB,8.804472,-75.850561,PM10,ugm3,24,"2,022",39.5,"3,277.78",83,46,0,0,39.9,47.1,47.3,44759,22.3,44863,0,23,CORDOBA,23001,MONTERIA,Indicativa
"29,384",CVS,UNISINU,8.767639,-75.885472,PM10,ugm3,24,"2,022",39.2,"3,250",83,46,0,0,40,45.9,46.8,44857,22.1,44861,0,23,CORDOBA,23001,MONTERIA,Indicativa
"29,962",CVS,TERMINAL,8.749361,-75.867861,PM10,ugm3,24,"2,022",41.3,"3,553.97",86,47,0,0,41.1,48.8,49.4,44747,30.9,44846,0,23,CORDOBA,23001,MONTERIA,Indicativa
"31,530",CVS,LA GLORIA,8.726222,-75.889611,PM10,ugm3,24,"2,022",39,"3,275.11",84,46,0,0,40.9,48.7,50.2,44763,22,44861,0,23,CORDOBA,23001,MONTERIA,Fija
"31,949",CVS,ESTACIÓN MONTELIBANO,7.982472,-75.419361,PM10,ugm3,24,"2,022",22.4,"8,177.35",365,100,0,0,18.8,46.8,55.6,44610,8.9,44787,0,23,CÓRDOBA,23466,MONTELÍBANO,Fija
"31,962",CVS,ESTACIÓN SAN JOSÉ DE URÉ,7.786639,-75.536139,PM10,ugm3,24,"2,022",34.8,"12,461.36",358,98,0,0,38.2,50.7,59.3,44666,9.2,44876,0,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,Fija
"31,964",CVS,ESTACIÓN PUERTO LIBERTADOR CVS,7.893389,-75.669944,PM10,ugm3,24,"2,022",31,"11,310.86",365,100,0,0,31.3,52,56.1,44566,10,44723,0,23,CÓRDOBA,23580,PUERTO LIBERTADOR,Fija
"8,288",DAGMA,PANCE,3.304517,-76.531252,PM10,ugm3,1,"2,022",29.2,"133,608","4,580",52,80,1.75,26,74,153,44865.416666666664,3,03/03/2022 03:00:00  - 18/04/2022 11:00:00,36,76,VALLE DEL CAUCA,76001,CALI,Fija
"8,288",DAGMA,PANCE,3.304517,-76.531252,PM10,ugm3,24,"2,022",28.8,"5,356.04",186,51,0,0,27.8,56.9,71.2,44750.5,9.7,44626.5,0,76,VALLE DEL CAUCA,76001,CALI,Fija
"8,291",DAGMA,UNIVERSIDAD DEL VALLE,3.377911,-76.533811,PM10,ugm3,1,"2,022",28.6,"139,032.60","4,857",55,56,1.15,26,68,186.8,44810.375,4.3,44598.208333333336,27,76,VALLE DEL CAUCA,76001,CALI,Fija
"8,291",DAGMA,UNIVERSIDAD DEL VALLE,3.377911,-76.533811,PM10,ugm3,24,"2,022",28.6,"5,785.03",202,55,0,0,27.4,51.6,64.3,44809.5,11.5,44768.5,0,76,VALLE DEL CAUCA,76001,CALI,Fija
"8,986",DAGMA,LA FLORA,3.488218,-76.518058,PM10,ugm3,1,"2,022",39.8,"159,832.20","4,014",46,235,5.85,36.5,92.7,327.6,44592.375,2.1,44583.208333333336,88,76,VALLE DEL CAUCA,76001,CALI,Fija
"8,986",DAGMA,LA FLORA,3.488218,-76.518058,PM10,ugm3,24,"2,022",40.6,"6,615.88",163,45,0,0,40.3,62.9,67.3,44760.5,13.4,44861.5,0,76,VALLE DEL CAUCA,76001,CALI,Fija
"30,004",DAGMA,ERA OBRERO,3.457317,-76.506539,PM10,ugm3,1,"2,022",49.2,"121,082.30","2,462",28,394,16,45,116.4,367.8,44805.5,1.9,44860.458333333336,80,76,VALLE DEL CAUCA,76001,CALI,Fija
"30,004",DAGMA,ERA OBRERO,3.457317,-76.506539,PM10,ugm3,24,"2,022",49.2,"4,971.25",101,28,3,2.97,47.8,76.2,79.1,44809.5,22.5,44772.5,3,76,VALLE DEL CAUCA,76001,CALI,Fija
"30,109",DAGMA,CAÑAVERALEJO,3.416366,-76.549613,PM10,ugm3,1,"2,022",32.6,"69,096.40","2,120",24,40,1.89,30,74.3,111.6,44670.5,2.1,44712.291666666664,21,76,VALLE DEL CAUCA,76001,CALI,Fija
"30,109",DAGMA,CAÑAVERALEJO,3.416366,-76.549613,PM10,ugm3,24,"2,022",32.4,"2,982.37",92,25,0,0,31.1,51,55.5,44581.5,15.5,44717.5,0,76,VALLE DEL CAUCA,76001,CALI,Fija
"30,110",DAGMA,COMPARTIR,3.42826,-76.466584,PM10,ugm3,1,"2,022",56,"263,499","4,705",54,994,21.13,52,132,288,44816.166666666664,0,44717.5,168,76,VALLE DEL CAUCA,76001,CALI,Fija
"30,110",DAGMA,COMPARTIR,3.42826,-76.466584,PM10,ugm3,24,"2,022",56.1,"10,827.82",193,53,20,10.36,55.5,94.6,103.6,44866.5,24.3,44861.5,20,76,VALLE DEL CAUCA,76001,CALI,Fija
"30,111",DAGMA,LA ERMITA,3.455514,-76.530978,PM10,ugm3,1,"2,022",46.9,"128,200.30","2,732",31,312,11.42,43.5,108.7,168,44810.375,0,15/06/2022 10:00:00  - 27/07/2022 09:00:00  - 27/07/2022 10:00:00,83,76,VALLE DEL CAUCA,76001,CALI,Fija
"30,111",DAGMA,LA ERMITA,3.455514,-76.530978,PM10,ugm3,24,"2,022",47.3,"5,293.07",112,31,1,0.89,46.7,67.1,78.8,44813.5,25.5,44709.5,1,76,VALLE DEL CAUCA,76001,CALI,Fija
"31,825",EPA BARRANQUILLA,POLICÍA,10.93129,-74.792433,PM10,ugm3,1,"2,022",41,"104,058.66","2,535",29,104,4.1,39.4,84.3,132.5,44663.5,5.9,44692.375,33,8,ATLANTICO,8001,BARRANQUILLA,Fija
"31,825",EPA BARRANQUILLA,POLICÍA,10.93129,-74.792433,PM10,ugm3,24,"2,022",41.3,"4,296.68",104,28,2,1.92,42.1,72,81,44703.5,18.9,44737.5,2,8,ATLANTICO,8001,BARRANQUILLA,Fija
"31,829",EPA BARRANQUILLA,TRES AVE MARÍAS,11.014929,-74.807448,PM10,ugm3,1,"2,022",34.4,"152,799.20","4,444",51,350,7.88,27.7,103.1,149.4,44644.416666666664,5,44688.25,82,8,ATLANTICO,8001,BARRANQUILLA,Fija
"31,829",EPA BARRANQUILLA,TRES AVE MARÍAS,11.014929,-74.807448,PM10,ugm3,24,"2,022",32.7,"3,921.53",120,33,0,0,30.8,72.9,74.5,44703.5,14.4,44877.5,0,8,ATLANTICO,8001,BARRANQUILLA,Fija
"31,957",EPA BARRANQUILLA,JUAN MINA,10.956011,-74.893411,PM10,ugm3,1,"2,022",45.1,"277,044.30","6,140",70,949,15.46,36.1,137.9,281.4,44797.25,1.4,44870.125,133,8,ATLÁNTICO,8001,BARRANQUILLA,Fija
"31,957",EPA BARRANQUILLA,JUAN MINA,10.956011,-74.893411,PM10,ugm3,24,"2,022",42.2,"9,756.36",231,63,23,9.96,36.3,105.6,129.4,44648.5,5.8,44873.5,23,8,ATLÁNTICO,8001,BARRANQUILLA,Fija
"31,441",EPA CARTAGENA,Cartagena - ZF La Candelaria,10.32655556,-75.48922222,PM10,ugm3,1,"2,022",53,"113,216.25","2,136",24,271,12.69,52,91.8,106.7,44566.041666666664,7.2,44575.208333333336,36,13,BOLÍVAR,13836,TURBACO,Fija
"31,441",EPA CARTAGENA,Cartagena - ZF La Candelaria,10.32655556,-75.48922222,PM10,ugm3,24,"2,022",53,"4,768.62",90,25,8,8.89,51,84.6,97.5,44610.5,26.6,44599.5,8,13,BOLÍVAR,13836,TURBACO,Fija
"8,207",SDA,USAQUÉN,4.71035,-74.030417,PM10,ugm3,1,"2,022",22.8,"184,677.30","8,087",92,44,0.54,19.8,62.5,102.1,03/02/2022 08:00:00  - 09/03/2022 09:00:00,0.4,44726.083333333336,23,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"8,207",SDA,USAQUÉN,4.71035,-74.030417,PM10,ugm3,24,"2,022",22.6,"7,646.17",338,93,0,0,21.9,46,54.1,44596.5,5,44762.5,0,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"8,208",SDA,LAS FERIAS,4.6907,-74.082483,PM10,ugm3,1,"2,022",27.1,"221,207.10","8,157",93,43,0.53,24.9,61.8,117.6,44593.125,3,44707.083333333336,18,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"8,208",SDA,LAS FERIAS,4.6907,-74.082483,PM10,ugm3,24,"2,022",27,"9,304.29",345,95,0,0,26.3,50.8,71.1,44596.5,6.2,44745.5,0,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"8,210",SDA,SUBA,4.761247,-74.093461,PM10,ugm3,1,"2,022",33.8,"269,016.50","7,966",91,300,3.77,30.1,88.7,168.5,44834.333333333336,3,44868.166666666664,83,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"8,210",SDA,SUBA,4.761247,-74.093461,PM10,ugm3,24,"2,022",33.5,"11,257.45",336,92,1,0.3,31.5,61.9,80.6,44596.5,9.6,44627.5,1,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"8,211",SDA,GUAYMARAL,4.783756,-74.044183,PM10,ugm3,1,"2,022",28.2,"241,108","8,539",97,39,0.46,26,61,119,44897.375,3,44730.166666666664,27,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"8,211",SDA,GUAYMARAL,4.783756,-74.044183,PM10,ugm3,24,"2,022",28.2,"10,052.23",356,98,0,0,27.8,46,54.9,44596.5,11.3,44724.5,0,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"8,213",SDA,C. ALTO RENDIMIENTO,4.658467,-74.083967,PM10,ugm3,1,"2,022",25.6,"212,929.70","8,333",95,43,0.52,23.3,62.4,123.3,44923.375,1.8,44815.25,21,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"8,213",SDA,C. ALTO RENDIMIENTO,4.658467,-74.083967,PM10,ugm3,24,"2,022",25.6,"9,150.56",358,98,0,0,24.8,48.5,63,44825.5,4.1,44745.5,0,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"31,828",CORPOBOYACA,MOVIL KOICA*,5.744536,-72.906089,PM10,ugm3,1,"2,023",15.4,"119,346.70","7,761",89,5,0.06,13.3,42.7,89.8,23/11/2023 14:00,0,2023-04-28 18:00:00 - 2023-12-06 17:00:00,4,15,Boyacá,15759,Sogamoso,Fija
"31,828",CORPOBOYACA,MOVIL KOICA*,5.744536,-72.906089,PM10,ugm3,24,"2,023",15.4,"4,992.45",325,89,0,0,14.3,29,37.1,24/02/2023 0:00,4.8,13/08/2023 0:00,0,15,Boyacá,15759,Sogamoso,Fija
"8,214",SDA,KENNEDY,4.62505,-74.161333,PM10,ugm3,1,"2,022",45,"346,516","7,700",88,663,8.61,41.2,99.1,140.8,44595.416666666664,7,44732.25,129,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"8,214",SDA,KENNEDY,4.62505,-74.161333,PM10,ugm3,24,"2,022",44.9,"14,507.67",323,88,10,3.1,42.9,79.3,89.7,44595.5,16,44746.5,10,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"8,215",SDA,MINAMBIENTE,4.625486,-74.066981,PM10,ugm3,1,"2,022",23.9,"186,115.20","7,793",89,32,0.41,21.4,59.7,112.1,44869.5,1.9,44760.208333333336,20,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"8,215",SDA,MINAMBIENTE,4.625486,-74.066981,PM10,ugm3,24,"2,022",24,"8,138.33",339,93,0,0,24,46,56.2,44596.5,4.2,44815.5,0,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"8,216",SDA,PUENTE ARANDA,4.631767,-74.117483,PM10,ugm3,1,"2,022",31.4,"121,134.70","3,860",44,106,2.75,27.7,82,164.4,44907.416666666664,2.3,02/10/2022 12:00:00  - 02/10/2022 02:00:00,36,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"8,216",SDA,PUENTE ARANDA,4.631767,-74.117483,PM10,ugm3,24,"2,022",31.5,"5,044.73",160,44,0,0,29.6,57.5,64.3,44847.5,6.3,44836.5,0,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"8,234",CORPOCALDAS,MILÁN*,5.047326,-75.480838,PM10,ugm3,24,"2,023",33.2,"3,455",104,56,0,0,34,47.9,53,28/02/2023,13,2/1/2023,0,17,Caldas,17001,Manizales,Fija
"8,218",SDA,CARVAJAL - SEVILLANA,4.595617,-74.148583,PM10,ugm3,1,"2,022",75.2,"129,698","1,725",20,750,43.48,71,171,273,44716.5,11,44779.125,81,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"8,218",SDA,CARVAJAL - SEVILLANA,4.595617,-74.148583,PM10,ugm3,24,"2,022",75.1,"4,505.27",60,16,35,58.33,77.4,108.5,108.8,18/05/2022 12:00:00  - 15/06/2022 12:00:00,38,44717.5,35,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"8,219",SDA,TUNAL,4.576225,-74.130956,PM10,ugm3,1,"2,022",41.6,"345,117","8,304",95,864,10.4,36,109,190,44882.333333333336,2,44759.416666666664,218,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"8,219",SDA,TUNAL,4.576225,-74.130956,PM10,ugm3,24,"2,022",41.6,"14,520.41",349,96,4,1.15,40,73.8,91.9,44923.5,13.4,44835.5,4,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"28,202",SDA,SAN CRISTÓBAL,4.572553,-74.083814,PM10,ugm3,1,"2,022",25.2,"211,840","8,397",96,145,1.73,21,74,131,44902.458333333336,1,27/05/2022 02:00:00  - 12/06/2022 10:00:00  - 04/07/2022 04:00:00,78,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"28,202",SDA,SAN CRISTÓBAL,4.572553,-74.083814,PM10,ugm3,24,"2,022",25.2,"9,093.57",361,99,0,0,24.3,48.3,56.7,44596.5,6.5,44745.5,0,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"28,203",SDA,BOLIVIA,4.735867,-74.125883,PM10,ugm3,1,"2,022",35.8,"275,698.70","7,703",88,287,3.73,33.2,85,127.4,44888.416666666664,1.9,44744.291666666664,77,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"28,203",SDA,BOLIVIA,4.735867,-74.125883,PM10,ugm3,24,"2,022",35.7,"11,402.62",319,87,0,0,35.4,66.1,75.3,44593.5,9.3,44788.5,0,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"31,684",SDA,FONTIBÓN,4.678242,-74.143819,PM10,ugm3,1,"2,022",40.5,"347,022.10","8,577",98,690,8.04,35.3,105.5,243.2,44800.333333333336,2.3,44671.041666666664,197,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"31,684",SDA,FONTIBÓN,4.678242,-74.143819,PM10,ugm3,24,"2,022",40.5,"14,522.11",359,98,5,1.39,39.6,73.4,89.4,44923.5,14,44717.5,5,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"31,834",SDA,MÓVIL 7MA,4.642431,-74.083967,PM10,ugm3,1,"2,022",34.1,"182,179.20","5,340",61,163,3.05,31.4,79.8,123.3,44595.416666666664,1.8,44732.291666666664,64,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"31,834",SDA,MÓVIL 7MA,4.642431,-74.083967,PM10,ugm3,24,"2,022",34.3,"7,706.66",225,62,0,0,33.1,61.5,73,44596.5,8.9,44788.5,0,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"31,841",SDA,USME,4.532,-74.11706,PM10,ugm3,1,"2,022",38.4,"318,349.30","8,290",95,546,6.59,34.3,96,198.7,44870.166666666664,2.2,44762.333333333336,139,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"31,841",SDA,USME,4.532,-74.11706,PM10,ugm3,24,"2,022",38.4,"13,327.76",347,95,5,1.44,36.3,72.8,91.5,44923.5,9.6,44746.5,5,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"8,235",CORPOCALDAS,GOBERNACIÓN*,5.068433,-75.517243,PM10,ugm3,24,"2,023",16.9,"1,843",109,59,0,0,16,30.4,45,1/12/2023,7,23/05/2023 - 21/08/2023,0,17,Caldas,17001,Manizales,Fija
